Movie Name,Movie Year,Production Company,Song #,Song Artist,Song Name,Album,Spotify Song Link,Segment Type,Skiers / Riders,Locations
Book Of The Mountains,2012,Action Brothers,5,Santigold ,Pirate In The Water,,,,,
Book Of The Mountains,2012,Action Brothers,6,Yelawolf ,Marijuana,,,,,
Book Of The Mountains,2012,Action Brothers,7,Chookson and Ploomy ,On The Glass,,,,,
Book Of The Mountains,2012,Action Brothers,8,Ladytron ,Deep Blue,,,,,
Book Of The Mountains,2012,Action Brothers,9,Truckfighters ,Monster,,,,,
Book Of The Mountains,2012,Action Brothers,10,Madvillan ,Money Folder (Instrumental),,,,,
Book Of The Mountains,2012,Action Brothers,11,Charly B. ,Sorry Remix,,,,,
Book Of The Mountains,2012,Action Brothers,12,Jeff Cormack ,Psych,,,,,
Boom Bye Yeah,2009,Awone Films,1,Dick Dale,Esperanza,,,Intro,,
Boom Bye Yeah,2009,Awone Films,2,Jefferson Airplane,Somebody to love,,,,,
Boom Bye Yeah,2009,Awone Films,3,Kenji Kawai,Nine Sisters,,,,,
Boom Bye Yeah,2009,Awone Films,4,Parov Stelar,Chambermaid Swing,,,,,
Boom Bye Yeah,2009,Awone Films,5,The X-Ecutioners,World Play,,,,,
Boom Bye Yeah,2009,Awone Films,6,Redman,Da Countdown,,,,,
Boom Bye Yeah,2009,Awone Films,7,M.I.A,Amazon (Diplo Remix),,,,,
Boom Bye Yeah,2009,Awone Films,8,Trippple Nippples,Rip Meat,,,,,
Boom Bye Yeah,2009,Awone Films,9,Cam'Ron,More Gangsta Music,,,,,
Boom Bye Yeah,2009,Awone Films,10,Zion I,Peppermint Patty,,,,,
Boom Bye Yeah,2009,Awone Films,11,Midnight Juggernauts,Tombstone,,,,,
Boom Bye Yeah,2009,Awone Films,12,Of Montreal,Id Engager,,,,,
Boom Bye Yeah,2009,Awone Films,13,Bandit,Plastic 101,,,,,
Boom Bye Yeah,2009,Awone Films,14,Neil Diamond,Solitary Man,,,,,
Boom Bye Yeah,2009,Awone Films,15,Led Zeppelin,D'yer Mak'er,,,Credits,,
Boot Deep!,2011,Janky Films,1,Delicate Steve ,The Ballad Of Speck and Pebble,,,,,
Boot Deep!,2011,Janky Films,2,Odd Nosdam ,Fly Mode,,,,,
Boot Deep!,2011,Janky Films,3,Charles Wright ,Express Yourself (Advert Remix),,,,,
Boot Deep!,2011,Janky Films,4,Thievery Corporation ,Heaven's Gonna Burn Your Eyes,,,,,
Boot Deep!,2011,Janky Films,5,Rolling Stones ,Prodigal Son,,,,,
Boot Deep!,2011,Janky Films,6,Police ,Roxanne (Rekelectric Remix),,,,,
Boot Deep!,2011,Janky Films,7,Honey Claws ,Beat Of The Wet Eve,,,,,
Boot Deep!,2011,Janky Films,8,Kids Of 88 ,Ribbons Of Light,,,,,
Boot Deep!,2011,Janky Films,9,Noisia ,Tommy's Theme (Original Mix),,,,,
Boot Deep!,2011,Janky Films,10,Beat Connection ,Silver Screen,,,,,
Booter Crunk,2005,Rage Films,1,Bloc Party,Banquet,,,Intro,,
Booter Crunk,2005,Rage Films,2,DJ Wonder,Cap Back,,,,,
Booter Crunk,2005,Rage Films,3,Annie,Greatest Hit,,,,,
Booter Crunk,2005,Rage Films,4,Death From Above 1979,Black History Month,,,,,
Booter Crunk,2005,Rage Films,5,Chromeo,Way Too Much,,,,,
Booter Crunk,2005,Rage Films,6,LCD Soundsystem,Daft Punk Is Playing At My House,,,,,
Booter Crunk,2005,Rage Films,7,The Procussions,The Beginning,,,,,
Booter Crunk,2005,Rage Films,8,Genus Pro,###,,,,,
Booter Crunk,2005,Rage Films,9,P'Taah,Hold You Close,,,,,
Booter Crunk,2005,Rage Films,10,Person People,Uhh,,,,,
Booter Crunk,2005,Rage Films,11,Third Fire,Riots,,,,,
Booter Crunk,2005,Rage Films,12,L.A. Symphony,Next,,,,,
Booter Crunk,2005,Rage Films,13,Terror Danjah,Cock Back,,,,,
Born From Ice,2005,MeatHead Films,1,Madrid,Stereostar,,,,,
Born From Ice,2005,MeatHead Films,2,Killer Tracks,The Harvest,,,,,
Born From Ice,2005,MeatHead Films,3,ZOX,Spades,,,,,
Born From Ice,2005,MeatHead Films,4,Sol Azul,PaixÃ£o,,,,,
Born From Ice,2005,MeatHead Films,5,Barbacoa,Tombstone,,,,,
Born From Ice,2005,MeatHead Films,6,Insight,Zone,,,,,
Born From Ice,2005,MeatHead Films,7,The Static Age,Ghosts,,,,,
Born From Ice,2005,MeatHead Films,8,Ursula 1000,The Girl from N.O.W.H.E.R.E,,,,,
Born From Ice,2005,MeatHead Films,9,Paranoid Social Club,Gangster,,,,,
Born From Ice,2005,MeatHead Films,10,Faces in the Crowd,On The Coast,,,,,
Born From Ice,2005,MeatHead Films,11,Pete Kilpatrick,Something's Coming Down,,,,,
Born From Ice,2005,MeatHead Films,12,ZOX,Thirsty,,,,,
Born From Ice,2005,MeatHead Films,13,Federico Aubele,Diario de Viaje,,,,,
Born From Ice,2005,MeatHead Films,14,Madrid,Campfiring,,,,,
Brain Massage,2014,Nipwitz,1,Iron Claw ,What Love Left,,,Trailer,,
Breaking Trail,2011,Powderwhore,1,Ki Theory ,Young Islands,,,Intro,,
Breaking Trail,2011,Powderwhore,2,Ki Theory ,My Thoughts,,,,,
Breaking Trail,2011,Powderwhore,3,O'Death ,Bugs,,,,,
Breaking Trail,2011,Powderwhore,4,Sea Wolf ,Your A Wolf,,,,,
Breaking Trail,2011,Powderwhore,5,Honey Claws ,Pemporer,,,,,
Breaking Trail,2011,Powderwhore,6,Budds Band ,Up From The South,,,,,
Breaking Trail,2011,Powderwhore,7,Black Angels ,Young Men Dead,,,,,
Breaking Trail,2011,Powderwhore,8,Funeral Club ,Save My Soul Conquistador,,,,,
Breaking Trail,2011,Powderwhore,9,Siberian ,Belgian Beer And Catholic Girls,,,,,
Breaking Trail,2011,Powderwhore,10,The Starlight Mints ,Zoomba,,,,,
Breaking Trail,2011,Powderwhore,11,Bronco ,Deep Waters,,,,,
Breaking Trail,2011,Powderwhore,12,Tolchock Trio ,Goose,,,,,
Breaking Trail,2011,Powderwhore,13,Ether Orchestra ,These Fires Burn Fast,,,,,
Breaking Trail,2011,Powderwhore,14,Helio Sequence ,Can't Say No,,,,,
Breaking Trail,2011,Powderwhore,15,Michael Menert ,Alpha Omega,,,,,
Breaking Trail,2011,Powderwhore,16,Pretty Lights ,High School Art Class,,,,,
Breaking Trail,2011,Powderwhore,17,The Scotch of Saint James ,Oliver,,,,,
Breaking Trail,2011,Powderwhore,18,Phosphorescent ,"Hej, Me I'm Light",,,,,
Breaking Trail,2011,Powderwhore,19,Jake Sakson ,Jake Sakson Rap,,,Credits,,
Broken Record,2011,Chaoz Productions,1,Painted Palms,I Will Truck (Dirty Projectors Cover),,,,,
Broken Record,2011,Chaoz Productions,2,Kyla La Grange,Walk Through Walls,,,,,
Broken Record,2011,Chaoz Productions,3,Simon Says No!,Peak,,,,,
Broken Record,2011,Chaoz Productions,4,Philter,When It All Goes Quiet,,,,,
Broken Record,2011,Chaoz Productions,5,Charlotte Gainsbourg,Trick Pony (Boys Noize Remix),,,,,
Broken Record,2011,Chaoz Productions,6,Bombay Bicycle Club,Shuffle,,,,,
Broken Record,2011,Chaoz Productions,7,Den Sorte Skole,Track 01,,,,,
Broken Record,2011,Chaoz Productions,8,Blue Sky Black Death,"And Stars, Ringed",,,,,
Broken Record,2011,Chaoz Productions,9,Chase And Status,Blind Faith ft. Liam Baily,,,,,
Broken Record,2011,Chaoz Productions,10,Yelle,Que veux-tu (Madeon Extended Remix),,,,,
Brother Nature,2013,RadBots,,French Montana,Pop That,,,,,
Business,2011,Twinmotion,1,WASTEmusic,Pushing The Ride,,,,,
Business,2011,Twinmotion,2,WASTEmusic,Take Me,,,,,
Business,2011,Twinmotion,3,WASTEmusic,SÐ‘dsÐ”Ð”,,,,,
Business,2011,Twinmotion,4,WASTEmusic,Flower Pop,,,,,
Business,2011,Twinmotion,5,WASTEmusic,Rolljack,,,,,
Business,2011,Twinmotion,6,WASTEmusic,Merlin,,,,,
Business,2011,Twinmotion,7,WASTEmusic,Any Body,,,,,
Business,2011,Twinmotion,8,WASTEmusic,End Game,,,,,
Business,2011,Twinmotion,9,WASTEmusic,Whats Up,,,,,
Business,2011,Twinmotion,10,WASTEmusic,Time Goes By,,,,,
Can't Stop,2009,Ride The Planets,1,DJ Skee,Law,,,Intro,,
Can't Stop,2009,Ride The Planets,2,Kya Bamba,Nuff Respect,,,Urban,,
Can't Stop,2009,Ride The Planets,3,Laden,Working Hard,,,X-Games,,"Aspen, CO"
Can't Stop,2009,Ride The Planets,4,Jah Vinci,Watch Your Friend,,,,,
Can't Stop,2009,Ride The Planets,5,Demarco feat. Busta Rhymes,Duffie Bag Boy,,,,,Mount Hood
Can't Stop,2009,Ride The Planets,6,Chino,Call Me Name,,,,,
Can't Stop,2009,Ride The Planets,7,DJ Skee,Game 2,,,Summer,,
Can't Stop,2009,Ride The Planets,8,Laden,Inna Life,,,,,Mammoth
Can't Stop,2009,Ride The Planets,9,DJ Skee,Dark Party,,,,,
Can't Stop,2009,Ride The Planets,10,DJ Skee,Black Rain,,,Urban,,
Can't Stop,2009,Ride The Planets,11,Zombie Zombie,Driving This Road Until Death Sets You Free,,,,,Chamonix-/Montgenevre
Can't Stop,2009,Ride The Planets,12,Kya Bamba,Wayne Wonders Sammy,,,,,
Can't Stop,2009,Ride The Planets,13,###,Can Flop My Style,,,,,
Can't Stop,2009,Ride The Planets,14,Kya Bamba,Be Free Dubplate,,,Credits,,
Children of Winter,2008,Warren Miller Entertainment,1,Radiohead,Bodysnatchers,,,Intro,,
Children of Winter,2008,Warren Miller Entertainment,2,Yeasayer,Sunrise,,,,,"Cordova, Alaska"
Children of Winter,2008,Warren Miller Entertainment,3,Lenny Kravitz,Bring It On,,,,,"Cordova, Alaska"
Children of Winter,2008,Warren Miller Entertainment,4,karlophone,Tuefel-Hunden,,,,,"Cordova, Alaska"
Children of Winter,2008,Warren Miller Entertainment,5,Beck,Soul of a Man,,,,,"Cordova, Alaska"
Children of Winter,2008,Warren Miller Entertainment,6,Foo Fighters,Come Alive,,,,,"Cordova, Alaska"
Children of Winter,2008,Warren Miller Entertainment,7,Yukon Kornelius,When We First Met,,,,,"Okemo, Vermont"
Children of Winter,2008,Warren Miller Entertainment,8,Yukon Kornelius,Yukon Kornelius Theme Song,,,,,"Okemo, Vermont"
Children of Winter,2008,Warren Miller Entertainment,9,Yukon Kornelius,(Don't Fear) The Reaper,,,,,"Okemo, Vermont"
Children of Winter,2008,Warren Miller Entertainment,10,Yukon Kornelius,Wanna Be With You,,,,,"Okemo, Vermont"
Children of Winter,2008,Warren Miller Entertainment,11,Yukon Kornelius,We're Not Gonna Take It,,,,,"Okemo, Vermont"
Children of Winter,2008,Warren Miller Entertainment,12,M83,Highway of Endless Dreams,,,,,Austria
Children of Winter,2008,Warren Miller Entertainment,13,DeVotchKa,Vengo! Vengo!,,,,,Austria
Children of Winter,2008,Warren Miller Entertainment,14,The Mars Volta,Goliath,,,,,Austria
Children of Winter,2008,Warren Miller Entertainment,15,Jonathan Rice,THC,,,,,Austria
Children of Winter,2008,Warren Miller Entertainment,16,Jakob Dylan,All Day and All Night,,,,,Utah
Children of Winter,2008,Warren Miller Entertainment,17,Aesop Rock,Keep Off the Lawn,,,,,Utah
Children of Winter,2008,Warren Miller Entertainment,18,Gnarls Barkley,Going On,,,,,Utah
Children of Winter,2008,Warren Miller Entertainment,19,Darker My Love,Pale Sun,,,,,Utah
Children of Winter,2008,Warren Miller Entertainment,20,Sigur RÃ³s,Gobbledigook,,,,,"Bend, Oregon"
Children of Winter,2008,Warren Miller Entertainment,21,Hot Chip,Ready for the Floor (Album Version),,,,,"Bend, Oregon"
Children of Winter,2008,Warren Miller Entertainment,22,Alkaline Trio,I Found Away (feat. Douglas P),,,,,"Bend, Oregon"
Children of Winter,2008,Warren Miller Entertainment,23,Fujiya & Miyagi,Cylinders,,,,,"Bend, Oregon"
Children of Winter,2008,Warren Miller Entertainment,24,Weezer,Troublemaker,,,,,"Bend, Oregon"
Children of Winter,2008,Warren Miller Entertainment,25,Michael Franti & Spearhead,Hello Bonjour,,,,,"Sun Valley, Idaho"
Children of Winter,2008,Warren Miller Entertainment,26,Man Man,Mister Jung Stuffed,,,,,"Steamboat, Colorado"
Children of Winter,2008,Warren Miller Entertainment,27,The Lost Trailers,Holler Back,,,,,"Steamboat, Colorado"
Children of Winter,2008,Warren Miller Entertainment,28,The Raconteurs,Salute Your Solution,,,,,"Steamboat, Colorado"
Children of Winter,2008,Warren Miller Entertainment,29,Weezer,The Greatest Man That Ever Lived (Variations On a Shaker Hymn),,,Newschool,,
Children of Winter,2008,Warren Miller Entertainment,30,Legendary Shack Shakers,Old Spur Line,,,,,"Leadville, Colorado"
Children of Winter,2008,Warren Miller Entertainment,31,Legendary Shack Shakers,Easter Flesh,,,,,"Leadville, Colorado"
Children of Winter,2008,Warren Miller Entertainment,32,Legendary Shack Shakers,Hellwater,,,,,"Leadville, Colorado"
Children of Winter,2008,Warren Miller Entertainment,33,Barenaked Ladies,Thanks That Was Fun,,,,,"Crested Butte, Colorado"
Children of Winter,2008,Warren Miller Entertainment,34,Tripping Daisy,Rocketpop,,,,,"Crested Butte, Colorado"
Children of Winter,2008,Warren Miller Entertainment,35,Rilo Kiley,The Moneymaker,,,,,"Crested Butte, Colorado"
Children of Winter,2008,Warren Miller Entertainment,36,Yukon Kornelius,Center Of Attention,,,,,"Crested Butte, Colorado"
Children of Winter,2008,Warren Miller Entertainment,37,Cream,White Room,,,Snowboarding,,
Children of Winter,2008,Warren Miller Entertainment,38,karlophone,The Other End of the Friend,,,,,"Hakuba, Japan"
Children of Winter,2008,Warren Miller Entertainment,39,The One AM Radio,A Brittle Filament,,,,,"Hakuba, Japan"
Children of Winter,2008,Warren Miller Entertainment,40,Fujiya & Miyagi,Photocopier,,,,,"Hakuba, Japan"
Children of Winter,2008,Warren Miller Entertainment,41,The Shanghai Restoration Project & Amos Winbush,Babylon of the Occident,,,,,"Hakuba, Japan"
Children of Winter,2008,Warren Miller Entertainment,42,Phantom Planet,Ship Lost at Sea,,,Mountainbike,,
Children of Winter,2008,Warren Miller Entertainment,43,The Last Shadow Puppets,The Age of the Understatement,,,Mountainbike,,
Children of Winter,2008,Warren Miller Entertainment,44,Entrance,Grim Reaper Blues,,,,,"Silverton, Colorado"
Children of Winter,2008,Warren Miller Entertainment,45,Supergrass,Diamond Hoo Ha Man,,,,,"Silverton, Colorado"
Children of Winter,2008,Warren Miller Entertainment,46,The London Souls,Gone,,,,,"Silverton, Colorado"
Children of Winter,2008,Warren Miller Entertainment,47,Fujiya & Miyagi,In One Ear & Out the Other,,,,,"Silverton, Colorado"
Children of Winter,2008,Warren Miller Entertainment,48,Man Man,Top Drawer,,,,,"Silverton, Colorado"
Children of Winter,2008,Warren Miller Entertainment,49,The Kooks,Sway,,,In Memory,Billy Poole,
Children of Winter,2008,Warren Miller Entertainment,50,Afro Celt Sound System,When I Still Needed You,,,,,Iceland
Children of Winter,2008,Warren Miller Entertainment,51,Coldplay,Violet Hill,,,,,Iceland
Children of Winter,2008,Warren Miller Entertainment,52,Foo Fighters,"But, Honestly",,,,,Iceland
Children of Winter,2008,Warren Miller Entertainment,53,One Eskimo,Amazing,,,,,Closing
Children of Winter,2008,Warren Miller Entertainment,54,Jeremiah James,Learning To Fly,,,,,Closing
Children of Winter,2008,Warren Miller Entertainment,55,Mason Jennings,Something About Your Love,,,,,Closing
Choose Your Adventure,2012,Powderwhore,1,Ki:Theory ,Rise Again,,,Trailer,,
Claim,2008,Matchstick Productions,1,His Boy Elroy,Folded up (and Tossed Aside),,,Intro,,
Claim,2008,Matchstick Productions,2,Europe,The Final Countdown,,,Intro,,
Claim,2008,Matchstick Productions,3,Overseer,Meteorology,,,,"Mark Abma, CR Johnson, TJ Schiller",Monashee Mountains
Claim,2008,Matchstick Productions,4,Assisted Living,Awakened,,,,James Heim,
Claim,2008,Matchstick Productions,5,Trystero,Pfarf,,,,Shane McConkey,
Claim,2008,Matchstick Productions,6,Foreigner,Juke Box Hero,,,,Shane McConkey,
Claim,2008,Matchstick Productions,7,Perplexa,Hunt,,,,Simon Dumont,
Claim,2008,Matchstick Productions,8,Lemon Jelly,Homage to Patagonia,,,,Eric Hjorleifson,
Claim,2008,Matchstick Productions,9,Man Without Wax,He's a Wrecking Machine,,,,Chris Rubens,
Claim,2008,Matchstick Productions,10,Mike Coykendall,Altitudes,,,,"Chris Davenport, Stian Hagen",
Claim,2008,Matchstick Productions,11,Ming & FS,Big Little Jeffrey,,,,PK Hunder,
Claim,2008,Matchstick Productions,12,###,Bias,,,,Kaj Zackrisson,
Claim,2008,Matchstick Productions,13,His Boy Elroy,Thriller,,,,Kaj Zackrisson,
Claim,2008,Matchstick Productions,14,Social Distortion,Reach for the Sky,,,,Hugo Harrisson,
Claim,2008,Matchstick Productions,15,Tom Jones,It's Not Unusual,,,,Colby West,
Claim,2008,Matchstick Productions,16,Yeasayer,Wait for the Wintertime,,,,Mark Abma,
Claim,2008,Matchstick Productions,17,Hyim,Hot (Live @ Digs),,,,Ingrid Backstrom,
Claim,2008,Matchstick Productions,18,The Wombats,Let's Dance to Joy Division,,,,Jacob Wester,
Claim,2008,Matchstick Productions,19,Ace Frehley,New York Groove,,,Crashes,,
Claim,2008,Matchstick Productions,20,The Kax,Remember Me,,,,Rory Bushfield,
Claim,2008,Matchstick Productions,21,Contact,Last Movie,,,,Antoine Montant,
Claim,2008,Matchstick Productions,22,Ozzy Osbourne,Over the Mountain,,,,Sean Pettit,
Claim,2008,Matchstick Productions,23,George Clinton & The P-Funk Allstars,All Sons of Bitches,,,Credits,,
Cold Fusion,2001,Warren Miller Entertainment,1,Zebrahead,Now or Never,,,,,
Cold Fusion,2001,Warren Miller Entertainment,2,Frank Black & The Catholics,I've Seen Your Picture,,,,,
Cold Fusion,2001,Warren Miller Entertainment,3,Amon Tobin,Piranha Breaks,,,,,
Cold Fusion,2001,Warren Miller Entertainment,4,Headboard,Tell Me How,,,,,
Cold Fusion,2001,Warren Miller Entertainment,5,BT,Never Gonna Come Back Down,,,,,
Cold Fusion,2001,Warren Miller Entertainment,6,At the Drive-In,Arcarsenal,,,,,
Cold Fusion,2001,Warren Miller Entertainment,7,James Gang,Funk #49,,,,,
Cold Fusion,2001,Warren Miller Entertainment,8,Train,Free,,,,,
Cold Fusion,2001,Warren Miller Entertainment,9,Marca Cassity,Elevation,,,,,
Cold Fusion,2001,Warren Miller Entertainment,10,Saliva,Click Click Boom,,,,,
Cold Fusion,2001,Warren Miller Entertainment,11,Shooglenifty,The Hijab,,,,,
Cold Fusion,2001,Warren Miller Entertainment,12,Daniel Christopherson,Door of Fire,,,,,
Cold Fusion,2001,Warren Miller Entertainment,13,Dave Matthews Band,Dreams of Our Fathers,,,,,
Cold Fusion,2001,Warren Miller Entertainment,14,Jurassic 5,The Game,,,,,
Cold Fusion,2001,Warren Miller Entertainment,15,Galactic,Go Go,,,,,
Cold Fusion,2001,Warren Miller Entertainment,16,Nelly Furtado,Turn Off the Light,,,,,
Cold Fusion,2001,Warren Miller Entertainment,17,Audio Cat,Free Fall,,,,,
Cold Fusion,2001,Warren Miller Entertainment,18,BT-Madskillz,Mic Chekka,,,,,
Cold Fusion,2001,Warren Miller Entertainment,19,Hurricane Eye,Da Skinny Bomb,,,,,
Cold Fusion,2001,Warren Miller Entertainment,20,Bender,Isolate,,,,,
Cold Fusion,2001,Warren Miller Entertainment,21,The String Cheese Incident,Up the Canyon,,,,,
Cold Fusion,2001,Warren Miller Entertainment,22,The String Cheese Incident,Joyful Sound,,,,,
Cold Fusion,2001,Warren Miller Entertainment,23,Squirrel Nut Zippers,Suits are Picking Up the Bill,,,,,
Cold Fusion,2001,Warren Miller Entertainment,24,The Reverend Horton Heat,It's Martini Time,,,,,
Cold Fusion,2001,Warren Miller Entertainment,25,Michael Franti & Spearhead,Every Single Soul,,,,,
Cold Fusion,2001,Warren Miller Entertainment,26,Johnny Cash,Country Boy,,,,,
Cold Fusion,2001,Warren Miller Entertainment,27,Pete Yorn,Life on a Chain,,,,,
Cold Fusion,2001,Warren Miller Entertainment,28,Primus,Greet the Sacred Cow,,,,,
Cold Fusion,2001,Warren Miller Entertainment,29,Foo Fighters,Everlong,,,,,
Cold Fusion,2001,Warren Miller Entertainment,30,Delerium,Silence,,,,,
Cold Fusion,2001,Warren Miller Entertainment,31,Boy Hits Car,The Rebirth,,,,,
Cold Fusion,2001,Warren Miller Entertainment,32,Sophia Morizet,Substance Tech,,,,,
Cold Fusion,2001,Warren Miller Entertainment,33,Strunz and Farah,Heat of the Sun,,,,,
Cold Fusion,2001,Warren Miller Entertainment,34,Bruce Tergon,Promised Land,,,,,
Cold Fusion,2001,Warren Miller Entertainment,35,G. Love & Special Sauce,Free at Last,,,,,
Cold Fusion,2001,Warren Miller Entertainment,36,Alice Jeans,We're Just Livin Our Life,,,,,
Cold Passion,2012,Neli Pictures,1,Modern Post ,Grace Alone,,,Intro,,
Cold Passion,2012,Neli Pictures,2,Tonight Alive ,Rooftop To The Street,,,,,
Cold Passion,2012,Neli Pictures,3,Hy,Definition - Proud of Me/Higher Ground,,,,,
Cold Passion,2012,Neli Pictures,4,?,?,,,,,
Come Find Us,2010,Toy Soldier Productions,1,Freelance Whales,Generator (First Floor),,,Intro,,
Come Find Us,2010,Toy Soldier Productions,2,###,###,,,Intro,,
Come Find Us,2010,Toy Soldier Productions,3,Broken Bells,The Mall and Misery,,,Preseason,,
Come Find Us,2010,Toy Soldier Productions,4,Somewhere Else,Make It,,,Urban,,
Come Find Us,2010,Toy Soldier Productions,5,Lali Puna,Remember,,,Urban,,
Come Find Us,2010,Toy Soldier Productions,6,Inspired Flight feat. Scarub,It's The Chemicals,,,,,Whitefish Resort
Come Find Us,2010,Toy Soldier Productions,7,Ooah,Hacksaw,,,,,Whitefish Resort
Come Find Us,2010,Toy Soldier Productions,8,Miami Horror,Moon Theory (Sam La More remix),,,,,Big Sky / Moonlight
Come Find Us,2010,Toy Soldier Productions,9,Phantogram,When I'm Small,,,Urban,,
Come Find Us,2010,Toy Soldier Productions,10,Florence + The Machine,Cosmic Love,,,Backcountry,,
Come Find Us,2010,Toy Soldier Productions,11,Pretty Lights,Make You Feel,,,Backcountry,,
Come Find Us,2010,Toy Soldier Productions,12,Phantogram,Mouthful of Diamonds,,,Postseason,,
Come Find Us,2010,Toy Soldier Productions,13,Julian Casablancas,Out of the Blue,,,Postseason,,
Come Find Us,2010,Toy Soldier Productions,14,Mumford & Sons,Little Lion Man,,,,,Beartooth Pass
Come Find Us,2010,Toy Soldier Productions,15,We Plants Are Happy Plants,Sailing in a Dreamboat,,,Outro/Credits,,
Come Find Us,2010,Toy Soldier Productions,16,E&J,Come Find Us,,,Outro/Credits,,
Come Find Us,2010,Toy Soldier Productions,17,The Naked and Famous,Young Blood,,,Outro/Credits,,
Contrast,2009,Nimbus Independent,1,Four Provinces,The Walkmen,,,,,
Contrast,2009,Nimbus Independent,2,Hey Baby (New Sun Rising),Jimi Hendrix,,,,,
Contrast,2009,Nimbus Independent,3,Jah Houphouet,Alpha Blondy,,,,,
Contrast,2009,Nimbus Independent,4,California Dreamin,Bobby Womack,,,,,
Contrast,2009,Nimbus Independent,5,On The Water,The Walkmen,,,,,
Contrast,2009,Nimbus Independent,6,The Passenger,Iggy Pop,,,,,
